Date,Financials,Resources,Industrials,Consumer Goods
2019-04-03,42214.23046875,34460.73046875,43720.01171875,55900.25
2019-04-04,42138.87890625,34018.80859375,43457.98046875,55749.51171875
2019-04-05,42103.55859375,34272.328125,43565.51953125,55147.671875
2019-04-08,41977.859375,34766.78125,43644.08984375,55019.30078125
2019-04-09,41858.2890625,34592.140625,43655.51953125,53567.51953125
2019-04-10,42498.44140625,34324.44140625,44282.55859375,53653.5703125
2019-04-11,42298.62890625,33942.859375,44199.73046875,54414.87890625
2019-04-12,42240.91015625,34086.890625,44440.44921875,54847.5703125
2019-04-15,42624.96875,33893.37890625,44727.94921875,55144.859375
2019-04-16,42971.87890625,34077.23046875,44873.19921875,55563.140625
2019-04-17,43152.6796875,33417.2109375,45019.7109375,56163.98046875
2019-04-18,43433.1015625,33535.1796875,45157.96875,56523.96875
2019-04-23,43143.921875,33976.6796875,45039.609375,56981.890625
2019-04-24,42520.921875,33597.0,44640.37890625,57210.8203125
2019-04-25,42556.51953125,33407.2890625,44898.609375,56137.109375
2019-04-26,42720.41015625,33186.359375,45134.76171875,55997.2109375
2019-04-29,42710.21875,32870.87109375,44666.359375,55845.421875
2019-04-30,42771.80078125,32655.33984375,44841.2890625,56114.05859375
2019-05-02,43416.98046875,32233.609375,45249.48046875,56051.4609375
2019-05-03,43793.5390625,32706.98046875,45796.05078125,56016.53125
2019-05-06,43685.26171875,32422.240234375,45422.80859375,55706.0
2019-05-07,43264.51171875,32202.7109375,44866.94921875,54776.53125
2019-05-09,42172.91015625,31327.359375,44007.98828125,54097.51171875
2019-05-10,43064.6015625,31164.4609375,44542.2109375,53948.73828125
2019-05-13,42875.0,30948.2890625,44584.421875,53595.55859375
2019-05-14,42856.390625,30878.849609375,44095.69140625,53323.41015625
2019-05-15,42615.69140625,30896.66015625,44139.73046875,53507.23046875
2019-05-16,42847.609375,31217.900390625,44083.26171875,53855.3203125
2019-05-17,42024.26171875,31362.8203125,43001.078125,55448.5390625
2019-05-20,42061.359375,31112.7890625,42906.3203125,55038.828125
2019-05-21,41585.94921875,31205.130859375,42677.69140625,55553.01171875
2019-05-22,41644.94921875,30527.30078125,42625.8203125,55659.3515625
2019-05-23,40635.1015625,30160.470703125,41888.6796875,55442.41015625
2019-05-24,40673.05078125,30387.720703125,42006.98046875,55629.71875
2019-05-27,40659.76171875,30541.970703125,42205.44921875,56073.0
2019-05-28,39833.91015625,31450.140625,41817.33984375,56406.69140625
2019-05-29,40551.8515625,31184.369140625,42373.9296875,55678.58984375
2019-05-30,41601.87109375,31354.140625,43062.6796875,55314.73046875
2019-05-31,41692.48828125,30970.44921875,43096.73046875,54944.0390625
2019-06-03,42126.0390625,31139.890625,43458.96875,55093.8984375
2019-06-04,41239.12890625,31779.869140625,42672.109375,57490.03125
2019-06-05,41426.87890625,32271.69921875,42946.83984375,59022.9296875
2019-06-06,41249.6015625,32424.490234375,42595.078125,59545.87109375
2019-06-07,41785.2109375,33140.890625,43043.30078125,60437.828125
2019-06-10,42502.3515625,32905.3203125,43242.2109375,59962.109375
2019-06-11,42630.3203125,33352.19921875,43041.08984375,60447.19140625
2019-06-12,42440.98828125,33731.921875,42474.78125,60520.8515625
2019-06-13,42139.87890625,34222.41015625,41972.08984375,60167.48046875
2019-06-14,41910.0390625,33735.890625,41803.94140625,59641.171875
2019-06-18,42510.53125,33537.578125,41958.87109375,59705.48828125
2019-06-19,42935.58984375,33308.51171875,42296.3984375,59704.01953125
2019-06-20,43299.01171875,33711.87109375,42367.30859375,59749.30078125
2019-06-21,43289.37890625,33857.859375,42444.44140625,59986.69140625
2019-06-24,42716.05078125,34112.80078125,41514.01953125,60466.76953125
2019-06-25,42471.01953125,34209.171875,41249.96875,59918.140625
2019-06-26,42577.58984375,34114.5703125,41396.91015625,59438.26953125
2019-06-27,42320.4296875,33953.328125,41389.19921875,59447.8203125
2019-06-28,42172.19140625,34116.44140625,41225.01953125,59331.26171875
2019-07-01,42240.19140625,33979.21875,41546.2109375,59231.0
2019-07-02,41813.9296875,33949.87890625,41459.37890625,59312.140625
2019-07-03,41574.58984375,33885.62109375,41442.05859375,59664.8203125
2019-07-04,41588.98828125,33524.71875,41707.46875,59944.53125
2019-07-05,41536.71875,32867.6015625,41696.1796875,60008.21875
2019-07-08,41706.19921875,33267.51953125,41648.390625,59991.28125
2019-07-09,41090.0390625,32826.16015625,41312.359375,59206.05859375
2019-07-10,41490.21875,33122.140625,41833.71875,58961.37890625
2019-07-11,41244.19140625,32619.330078125,41736.94921875,58883.7109375
2019-07-12,41363.48828125,32769.921875,42052.0703125,59184.80078125
2019-07-15,41269.05859375,32950.359375,41699.8203125,58570.73046875
2019-07-16,41797.5703125,33151.609375,42391.19140625,59325.5390625
2019-07-17,41206.6015625,33100.30859375,41702.1796875,60112.8984375
2019-07-18,41512.12890625,33143.30859375,41904.05859375,60868.5703125
2019-07-19,41639.6015625,33535.01171875,42017.7890625,61413.66015625
2019-07-22,41345.58984375,33451.41015625,41408.9609375,60944.76171875
2019-07-23,41589.19140625,33622.3203125,41466.01953125,61324.48046875
2019-07-24,41103.96875,32916.37109375,41034.98046875,60797.3515625
2019-07-25,40713.828125,32956.48828125,40419.8515625,61148.359375
2019-07-26,40213.8203125,32839.80078125,39831.1484375,62425.91015625
2019-07-29,40535.80078125,33091.2109375,40285.53125,62432.5703125
2019-07-30,39804.1015625,32720.630859375,39894.7109375,61156.23046875
2019-07-31,39385.05078125,32329.73046875,39651.73828125,61235.55859375
2019-08-01,39299.3203125,31823.51953125,39521.8515625,63048.87890625
2019-08-02,38868.66015625,31294.4609375,39348.78125,62332.609375
2019-08-05,38023.078125,31200.990234375,38462.94140625,59975.12890625
2019-08-06,38069.9609375,31194.7890625,38659.73828125,60069.12890625
2019-08-07,37815.48828125,31360.51953125,38402.359375,61076.3515625
2019-08-08,37522.26953125,31669.349609375,38169.7109375,61907.33984375
2019-08-12,37041.12109375,32119.439453125,37801.55859375,61797.33984375
2019-08-13,37027.44140625,31590.5390625,37827.96875,61162.078125
2019-08-14,36323.26953125,31213.779296875,37081.8515625,60249.58984375
2019-08-15,37014.44921875,30538.05078125,37294.21875,59363.640625
2019-08-16,37042.03125,30475.01953125,37590.05078125,59359.69140625
2019-08-19,37059.28125,31089.380859375,37353.01953125,60421.53125
2019-08-20,37058.23828125,30949.5,37271.1015625,60265.94921875
2019-08-21,37631.76953125,30811.359375,37875.21875,61205.3515625
2019-08-22,37309.7109375,30610.4609375,37604.3203125,60538.96875
2019-08-23,37165.05078125,30592.509765625,37413.890625,60309.05859375
2019-08-26,37021.5390625,30733.7109375,37055.16015625,59895.890625
2019-08-27,36821.078125,30904.759765625,36986.1015625,60050.51953125
2019-08-28,37102.2890625,31429.630859375,37391.73046875,59684.30859375
2019-08-29,36896.94921875,31594.220703125,37127.0390625,59916.4609375
2019-08-30,37875.69140625,32047.630859375,37907.2109375,59903.1484375
2019-09-02,37426.421875,31611.669921875,37647.55078125,58979.1484375
2019-09-03,37590.75,31364.369140625,37749.26171875,58317.75
2019-09-04,37725.0390625,30934.4296875,38078.76171875,58492.8515625
2019-09-05,38480.078125,31214.109375,38712.1484375,59121.3515625
2019-09-06,38855.16015625,31060.369140625,39087.75,59355.55859375
2019-09-09,38922.41015625,30954.080078125,39496.671875,60041.73828125
2019-09-10,38894.921875,30781.650390625,39639.80078125,59491.98828125
2019-09-11,39060.23828125,31221.48046875,40017.671875,60665.41015625
2019-09-12,39751.1484375,31466.9609375,40699.28125,60346.87109375
2019-09-13,40407.01953125,31665.80078125,40748.73046875,60417.7890625
2019-09-16,41556.96875,31812.58984375,41497.87890625,59623.171875
2019-09-17,40549.87109375,31624.400390625,40663.30078125,59559.19140625
2019-09-18,40687.3203125,31507.2109375,40252.73046875,57288.58984375
2019-09-19,40645.98828125,31437.83984375,40182.62109375,57673.109375
2019-09-20,39954.51171875,31833.9296875,39526.421875,58187.23046875
2019-09-23,39508.6484375,31578.55078125,39458.19921875,57033.51953125
2019-09-25,38772.76953125,31279.990234375,38947.5390625,56998.62890625
2019-09-26,39471.1796875,31335.16015625,39345.80078125,57221.19921875
2019-09-27,39198.21875,31406.439453125,39359.4296875,57699.0390625
2019-09-30,38672.98046875,31255.439453125,39309.9609375,58190.3984375
2019-10-01,38650.828125,31616.44921875,39011.640625,57672.78125
2019-10-02,38368.76953125,30983.4296875,38437.19921875,55903.62109375
2019-10-03,38250.5703125,30788.05078125,38778.76171875,54840.421875
2019-10-04,38705.30859375,30720.330078125,38911.33984375,54643.55078125
2019-10-07,38814.1015625,31459.08984375,39088.3203125,55446.8984375
2019-10-08,38499.71875,31492.5390625,38962.609375,55631.16015625
2019-10-09,38349.44921875,31540.76953125,39158.3984375,55462.890625
2019-10-10,38967.8984375,32093.560546875,39953.921875,55975.98828125
2019-10-11,39874.5,32334.19921875,40296.71875,55233.7109375
2019-10-14,39760.44921875,31807.400390625,40354.01171875,55454.44140625
2019-10-15,40102.87890625,31966.4609375,40365.19921875,56376.48828125
2019-10-16,40495.421875,32132.44921875,40851.5390625,56821.46875
2019-10-17,40486.4296875,31783.01953125,40940.140625,57038.46875
2019-10-18,40147.66015625,31853.919921875,40716.1015625,56495.80859375
2019-10-21,40514.44921875,32280.2109375,41219.12109375,56634.62890625
2019-10-22,40852.03125,31570.880859375,41657.1796875,56349.3203125
2019-10-23,40458.76171875,32065.25,41342.78125,56640.421875
2019-10-24,40148.58984375,32154.30078125,41243.1015625,56437.80078125
2019-10-25,39969.671875,32308.759765625,41078.48046875,56220.2109375
2019-10-28,40457.53125,32756.0703125,41216.98046875,57370.8984375
2019-10-29,40410.859375,32730.2109375,41267.94921875,57228.80078125
2019-10-30,39763.828125,33117.73046875,40934.7109375,59078.05078125
2019-10-31,39855.16015625,33505.5703125,40710.921875,59826.3203125
2019-11-01,39769.53125,33837.37890625,40848.828125,60172.1015625
2019-11-04,40437.12890625,33821.390625,41214.30859375,59885.01171875
2019-11-05,41105.01171875,33876.01171875,41733.73046875,59426.76953125
2019-11-06,41182.62109375,34214.23046875,41923.9296875,60030.66015625
2019-11-07,41151.23828125,34051.76171875,41713.91015625,59696.0
2019-11-08,40913.19140625,33469.3203125,41231.73828125,57576.2109375
2019-11-11,40731.94140625,33091.8203125,40978.21875,57090.078125
2019-11-12,40825.5703125,33252.6484375,40791.7890625,57073.51953125
2019-11-13,40525.8515625,33628.66015625,40696.21875,57386.19921875
2019-11-14,40540.9296875,33423.76171875,41026.5,57165.5
2019-11-15,40629.859375,33197.8203125,41236.8984375,56863.4296875
2019-11-18,40534.26953125,33416.51171875,41071.83984375,57896.609375
2019-11-19,41074.46875,33919.51171875,41517.4296875,58440.76953125
2019-11-20,41464.03125,33665.87109375,41570.859375,58284.37890625
2019-11-21,40781.421875,32967.0,41151.05078125,57920.12109375
2019-11-22,40666.05078125,33417.3203125,40678.12109375,58008.73828125
2019-11-25,40022.23828125,33743.671875,40337.05078125,58642.41015625
2019-11-26,39204.80078125,33691.328125,39290.51171875,58626.890625
2019-11-27,39541.609375,33736.98828125,39500.4609375,59105.12890625
2019-11-28,39152.6484375,33669.94921875,39238.328125,58717.21875
2019-11-29,39160.7109375,33208.328125,39188.05859375,58154.359375
2019-12-02,38711.6484375,33390.7109375,38613.7109375,57792.37109375
2019-12-03,38395.78125,33413.01953125,38286.2890625,57057.1015625
2019-12-04,38818.9609375,33661.01953125,38339.69921875,57155.140625
2019-12-05,38631.96875,33674.7109375,37688.26953125,57240.359375
2019-12-06,39065.6796875,33997.62890625,38020.3203125,57785.58984375
2019-12-09,38924.94921875,34103.578125,38009.91015625,57778.359375
2019-12-10,38637.5390625,34810.0703125,37651.69921875,58290.71875
2019-12-11,38763.4296875,35217.609375,38235.62109375,58166.26171875
2019-12-12,38790.75,35271.55078125,38324.5703125,58130.03125
2019-12-13,39777.3984375,35527.51953125,38959.51953125,58226.19921875
2019-12-17,39835.5390625,35896.08984375,39809.9296875,58432.5
2019-12-18,40407.2890625,35698.12890625,40009.0,58782.19140625
2019-12-19,40013.76953125,35563.66015625,40437.80078125,58360.01953125
2019-12-20,39609.26171875,35324.859375,40083.44140625,57919.48828125
